"species","genetic_diversity","sd","seq_count","variation"
"Siganus canaliculatus",0.0265275535962246,0.0263515697147555,38,0.993365996572932
"Siganus corallinus",0.00886086834969947,0.0061412321320312,8,0.693073397511824
"Siganus doliatus",0.00453001350966414,0.00387660131059411,10,0.855759326616561
"Siganus fuscescens",0.0225594829152454,0.0257148021076216,65,1.13986664518112
"Siganus guttatus",0.00911930559955191,0.0143466689358805,43,1.57321944958018
"Siganus javus",0.0100764453358709,0.00837910040693692,34,0.831553204294017
"Siganus lineatus",0.0051046060565519,0.00242622245450971,7,0.475300626068017
"Siganus luridus",0.0206492772608554,0.031865104693645,20,1.54315835324907
"Siganus puellus",0.00230821330428252,0.00271160669096388,10,1.17476434518982
"Siganus punctatus",0.0195212837353702,0.0373741741776691,10,1.91453465275707
"Siganus rivulatus",0.00965491045605277,0.0124743523534256,17,1.29202154802019
"Siganus spinus",0.00232797912268127,0.00284135838626996,17,1.22052571631201
"Siganus stellatus",0.00518995666526829,0.00348578228036303,14,0.671639958709142
"Siganus sutor",0.0353157821472748,0.0275405576777041,35,0.779837115396562
"Siganus unimaculatus",0.0074673511184403,0.00563285583864061,4,0.754331187766237
"Siganus virgatus",0.0101904506688394,0.012556494221387,24,1.23218242543311
"Siganus vulpinus",0.00388711467577478,0.00298655919232568,19,0.768322892797189
"Sigmops bathyphilus",0.00464005363839343,0.00412781372046051,14,0.889604742131757
"Sillago ciliata",0.0012287442735548,0.00103886956654907,11,0.845472560001096
"Sillago indica",0.00346580726185398,0.00164131696610368,8,0.473574218672993
"Sillago japonica",0.00697193949629611,0.00353697147058447,70,0.507315284715754
"Sillago sihama",0.0310346851662433,0.0245697480320299,139,0.791686717632781
"Simenchelys parasitica",0.00619385398666894,0.00351522303701884,14,0.567534049815296
"Sinobatis bulbicauda",0.00309799360664314,0.00219314272905967,6,0.707923581364674
"Siphonognathus argyrophanes",0.00179054404267149,0.00115549950364716,4,0.645334309634267
"Sirembo metachroma",0.00154021655597049,0.00100665835067483,6,0.653582346438633
"Slosarczykovia circumantarctica",0.000642239199166237,0.000829329609555688,5,1.29130954733429
"Smilosicyopus fehlmanni",0.00469032085083564,0.00227099096565028,16,0.484186698068997
"Snyderina guentheri",0.00102095760228806,0.00079086333554113,4,0.774628969673891
"Solea ovata",0.00294839635444763,0.00257166054990549,19,0.872223487193695
"Solea senegalensis",0.0125363926565597,0.00856222470923194,8,0.682989512517522
"Solea solea",0.00478888762416532,0.00428204563764209,94,0.894162898296958
"Solegnathus hardwickii",0.0144963797367723,0.0136358303478713,10,0.94063694491128
"Solegnathus lettiensis",0.0149599237847113,0.0141601552186198,4,0.946539261990842
"Solegnathus spinosissimus",0.00695517056883024,0.0057632809310282,7,0.828632579746711
"Somniosus microcephalus",0.00372714916167632,0.0040216982769177,14,1.07902799229771
"Somniosus pacificus",0.00229617295864145,0.00136057308098207,8,0.592539458258872
"Sorsogona portuguesa",0.00253157748361148,0.0014481592174143,5,0.572038275260845
"Sorsogona tuberculata",0.0131796086596743,0.0101563558893611,10,0.770611339958562
"Sparisoma atomarium",0.00223187796998956,0.0012492314207369,9,0.559722098400724
"Sparisoma aurofrenatum",0.00734667198259254,0.0120698139529459,16,1.64289544729159
"Sparisoma chrysopterum",0.00199132079047802,0.00122207984840889,19,0.613703153330474
"Sparisoma cretense",0.00400341525002733,0.00220428614039988,5,0.550601424717268
"Sparisoma radians",0.00453212233141977,0.00257301159676642,26,0.567727746210322
"Sparisoma rubripinne",0.0273163427766346,0.0200627219406384,5,0.734458565873586
"Sparisoma viride",0.0116463154137009,0.0201695165611427,19,1.73183670926643
"Sparus aurata",0.00989740846408627,0.0101080905163921,92,1.02128658760223
"Spectrunculus grandis",0.00506169227681391,0.00255834355456587,9,0.505432455126692
"Sphoeroides annulatus",0.0105377495845817,0.00528972251257945,15,0.501978384485346
"Sphoeroides dorsalis",0.00601877270807549,0.00504842735938338,8,0.838780197266766
"Sphoeroides greeleyi",0.00406663167082372,0.00196480600246292,19,0.483153174790707
"Sphoeroides maculatus",0.000662369645622129,0.00088389484973391,8,1.33444347212456
"Sphoeroides nephelus",0.00396234143499681,0.00586033370855837,9,1.47900775455589
"Sphoeroides pachygaster",0.00546371102391651,0.00806528040467404,23,1.47615427854247
"Sphoeroides spengleri",0.0185205012436188,0.016167663683356,22,0.872960373517242
"Sphoeroides testudineus",0.00558880199582455,0.00266695474858739,46,0.477196141602421
"Sphoeroides tyleri",0.00278554561143307,0.000762588870868799,5,0.273766427567658
"Sphyraena barracuda",0.00348363594831283,0.00343197410036628,51,0.985170135825599
"Sphyraena borealis",0.000450250625385663,0.000729982447214074,7,1.62128025161277
"Sphyraena ensis",0.00630812501960708,0.00545673250895613,5,0.865032397423224
"Sphyraena guachancho",0.00691231746673911,0.00744998656038552,12,1.07778420135267
"Sphyraena sphyraena",0.0079760367507135,0.00711340511659174,12,0.891847083823355
"Sphyrna lewini",0.0239989966341235,0.0201529660226106,224,0.839742024629296
"Sphyrna mokarran",0.0046054725004491,0.00773008863768649,34,1.6784572347208
"Sphyrna tiburo",0.00731088552438779,0.00627630813110844,21,0.858488087410452
"Sphyrna tudes",0.0240728181284084,0.0219376138803063,7,0.911302273098541
"Sphyrna zygaena",0.00897468298081859,0.0228101408358419,62,2.541609646223
"Spicara maena",0.0369711129376748,0.0352762235655878,14,0.95415638758443
"Spicara smaris",0.00643532574948831,0.004839851575981,18,0.752075615809476
"Spinachia spinachia",0.00153823266335201,0.00092759872329303,6,0.603028882036396
"Spirinchus thaleichthys",0.00226387715366812,0.00157387204607237,4,0.695210887888614
"Spirula spirula",0.00456135237540076,0.00248112466407472,6,0.543944966290118
"Spondyliosoma cantharus",0.0192461137867768,0.0147335230763949,22,0.765532368748524
"Spondyliosoma emarginatum",0.00215677082039691,0.00136170324014879,4,0.631362047033907
"Spratelloides gracilis",0.0498899236658729,0.0430312200048725,19,0.862523268086456
"Spratelloides robustus",0.00231493203304976,0.00170399367709968,9,0.736087994278944
"Sprattus sprattus",0.006848186596152,0.00601065557270419,26,0.877700320853054
"Squalogadus modificatus",0.00443952406512793,0.00196279453974132,5,0.44211823406002
"Squalus acanthias",0.0127886186179361,0.0233877565287062,82,1.82879458895621
"Squalus albifrons",0.00983519361854109,0.0117096837007015,5,1.19059005392906
"Squalus blainville",0.00597571097359426,0.0105541094893572,70,1.76616799841796
"Squalus brevirostris",0.00393173121595394,0.00450587020962072,12,1.14602702019331
"Squalus crassispinus",0.00125196111129424,0.00136496245513654,7,1.09025946798418
"Squalus cubensis",0.0302961465503105,0.0276777375754543,47,0.913572870711198
"Squalus edmundsi",0.00324871591950479,0.00183295094630087,11,0.564207826020156
"Squalus grahami",0.000774879875309452,0.000848933645023173,4,1.09556806425531
"Squalus griffini",0.0115481155132409,0.00866942252686753,12,0.750721840020332
"Squalus hemipinnis",0.00236409891788306,0.00259348510060964,8,1.09702901219209
"Squalus japonicus",0.0012542037259508,0.00108213043292722,11,0.862802757268852
"Squalus megalops",0.0107992675640873,0.0173538748643405,23,1.60694924552573
"Squalus mitsukurii",0.0104360006604609,0.00722602238180701,24,0.692412986249072
"Squalus montalbani",0.00443966036260488,0.00301467782035924,24,0.679033433672489
"Squalus nasutus",0.00794544229066715,0.00955423346579788,9,1.20247975081519
"Squalus suckleyi",0.00157502270036833,0.00162304660919626,20,1.03049093122067
"Squatina aculeata",0.000673783320754033,0.000881389026562733,5,1.30811939003828
"Squatina africana",0.013179419555191,0.00827530699247068,6,0.627896164760252
"Squatina australis",0.000785159465750676,0.000987769984371986,8,1.25805015090482
"Squatina californica",0.00425381030512297,0.00263258704007277,7,0.618877394909284
"Squatina dumeril",0.00366669808000191,0.00237812618715914,12,0.648574312711863
"Squatina formosa",0.00309367652047241,0.00179627454858199,9,0.580627785967647
"Squatina guggenheim",0.00259174639339995,0.00167740450856226,18,0.64721012550992
"Squatina pseudocellata",0.000767263828811424,0.000840495853462575,4,1.09544568882466
"Squatina squatina",0.00504092005652516,0.00357318467221072,15,0.708835814125927
"Squatina tergocellata",0.00493552129331136,0.0051624512701568,8,1.04597892772806
"Squatina tergocellatoides",0.00283570123746179,0.00215089623679939,6,0.758505941452647
"Stanulus seychellensis",0.0295639542269251,0.0383942421069524,6,1.29868426301327
"Stanulus talboti",0.00220186037106314,0.00111310762048616,5,0.505530520969733
"Starksia atlantica",0.0267905044226691,0.0274516088690619,13,1.02467681966575
"Starksia fasciata",0.00936463590423748,0.00792276679117118,5,0.846030414016005
"Starksia galapagensis",0.0143203099773975,0.00628391551725415,4,0.438811417292809
"Starksia greenfieldi",0.00717705196590699,0.00692856327052057,6,0.965377330892013
"Starksia hassi",0.00500037803045749,0.00200918964271206,5,0.401807549444064
"Starksia langi",0.00347086279835776,0.00107880236790755,7,0.310816771097373
"Starksia lepicoelia",0.03291521258694,0.0227995343323688,12,0.69267467959223
"Starksia nanodes",0.0149964096563732,0.0288428052228674,24,1.92331403874458
"Starksia occidentalis",0.00388114924684985,0.00254109000789369,17,0.654726176777711
"Starksia ocellata",0.0283702338837288,0.0171200404432373,5,0.603450803874273
"Starksia sangreyae",0.0160512617413538,0.00811222811977094,12,0.50539504311184
"Starksia splendens",0.00315975859145095,0.000101081024628117,4,0.0319901099095361
"Starksia weigti",0.00343617784141623,0.00226740148235944,13,0.6598615051382
"Starksia williamsi",0.0180988263944549,0.00867086747473469,9,0.479084515523684
"Stegastes adustus",0.00086308960984328,0.00166320891964041,24,1.92704083176533
"Stegastes diencaeus",0.00297301119212544,0.00352619039358013,58,1.18606697577186
"Stegastes flavilatus",0.000770833150134297,0.00084442872766236,4,1.09547536651121
"Stegastes fuscus",0.000846579084933384,0.00093348453102929,5,1.10265484659681
"Stegastes leucostictus",0.00193232089493688,0.0016323584868273,37,0.844765737980915
"Stegastes partitus",0.0109724522690235,0.00936318835944795,64,0.853335984507428
"Stegastes planifrons",0.00263109287788092,0.00274582448528297,14,1.04360606513232
"Stellifer brasiliensis",0.00198458683673117,0.00156014743546954,9,0.786132109008278
"Stellifer lanceolatus",0.00581847053491375,0.00368971703133392,13,0.63413864677904
"Stellifer naso",0.00109511504860342,0.000848754244418877,5,0.775036600493507
"Stellifer rastrifer",0.00644579164709666,0.00367017548378547,19,0.569390958430779
"Stellifer stellifer",0.00195603878139016,0.00212471305446053,7,1.08623258121216
"Stemonosudis rothschildi",0.022023533908084,0.0219184322722304,4,0.995227757893341
"Stenella attenuata",0.00437941852477838,0.00287329354076192,70,0.656090191998108
"Stenella clymene",0.0223993392556842,0.0262807221458325,12,1.17328113324429
"Stenella coeruleoalba",0.0102341168640526,0.00473145709255399,13,0.46232197222344
"Stenella frontalis",0.00491910228604763,0.00397409838871297,8,0.80789098449629
"Stenella longirostris",0.00454866233972539,0.00257388541537713,77,0.565855458845187
"Stenobrachius leucopsarus",0.00360183686622121,0.00161763075810376,20,0.44911272169882
"Stenobrachius nannochir",0.00462436641956505,0.00239569865184472,5,0.518059866906058
"Stenotomus caprinus",0.00358601100656844,0.00231767039796037,4,0.646308779787661
"Stenotomus chrysops",0.00351938367625751,0.00327102833925664,16,0.929432150669922
"Stephanolepis cirrhifer",0.00170456926085757,0.00113948623473294,7,0.668489254675203
"Stephanolepis diaspros",0.0121414315435867,0.00999743154799325,15,0.823414562945341
"Stephanolepis hispidus",0.0060653679553498,0.00587087781900686,25,0.967934321911765
"Stephanolepis setifer",0.00277922741275001,0.00118999275652959,9,0.42817394181936
"Stereomastis aculeata",0.00758446025665643,0.00545451218246795,7,0.719169459379901
"Stereomastis auriculata",0.00773493818322249,0.00280142151435921,5,0.362177621591812
"Stereomastis galil",0.0236337763088434,0.0307484874345427,10,1.30103996215946
"Stereomastis sculpta",0.00156018943170766,0.000963564623903019,5,0.617594635831097
"Stereomastis surda",0.0207698299463012,0.0200242859412813,5,0.964104472354975
"Sternoptyx diaphana",0.0149765578828932,0.014634918577659,26,0.977188396165152
"Sternoptyx pseudodiaphana",0.0147426077401779,0.0106201858408431,13,0.72037362914432
"Stethojulis albovittata",0.00817286654789952,0.00641553646148713,14,0.784979960689064
"Stethojulis balteata",0.00541191271275685,0.00485867748727197,4,0.897774547586328
"Stethojulis bandanensis",0.00449736643055432,0.00207221298531467,21,0.460761429452672
"Stethojulis interrupta",0.0116220682492359,0.00835164007554975,16,0.718601878465033
"Stethojulis strigiventer",0.00861629844393726,0.00527569776967129,12,0.612292831312437
"Stethojulis terina",0.00288545853123858,0.0017596646545324,5,0.60983882994051
"Stethojulis trilineata",0.00490201669680507,0.0134472166633945,11,2.74320090997626
"Sthenoteuthis oualaniensis",0.0455668175239054,0.0354655560493787,184,0.778319794459481
"Stichopus chloronotus",0.000628376395184322,0.000811430212017223,7,1.29131236984038
"Stichopus horrens",0.0205319271736581,0.013161551416554,60,0.641028545700275
"Stichopus mollis",0.0115554969740102,0.00728297342110015,9,0.630260510428977
"Stichopus monotuberculatus",0.0157305707360041,0.0116645515837294,57,0.741521193317642
"Stichopus naso",0.00776583034647551,0.00617348180777243,4,0.794954503554696
"Stichopus ocellatus",0.00609825449755483,0.0038638462233455,6,0.633598716631908
"Stichopus vastus",0.0117639609494039,0.00888813992112779,6,0.755539733543419
"Stigmatopora argus",0.0220858895705521,0.0265474803968329,5,1.20201091796771
"Stolephorus baweanensis",0.00432098765432099,0.00189702560849648,5,0.439025926537757
"Stolephorus commersonnii",0.0049867186462502,0.00281768544866758,30,0.565037983601974
"Stolephorus dubiosus",0.0144070075437827,0.00980338468352518,10,0.680459467639816
"Stolephorus holodon",0.00581602892219241,0.00273167729751159,9,0.469680831037178
"Stolephorus indicus",0.0142404738445459,0.00869985785576232,82,0.610924745253078
"Stolephorus tri",0.00308641975308642,0.00138028887499987,5,0.447213595499958
"Stolephorus waitei",0.00681998412090625,0.00366521164615238,18,0.537422313772974
"Stomias affinis",0.0179551060230352,0.0130111171299533,22,0.724647190234401
"Stomias atriventer",0.0079453539674166,0.00395528440388522,19,0.497810974829515
"Stomias boa",0.0156702119728843,0.0207994327584926,47,1.32732299948998
"Stomias gracilis",0.00460358297286855,0.00400095875427697,4,0.869096696607149
"Stomias longibarbatus",0.00978257231883522,0.00410286314101232,4,0.419405347314707
"Strangomera bentincki",0.00371239156876111,0.00134015691401534,4,0.360995570966284
"Stromateus fiatola",0.00737325139220872,0.00699515233640933,4,0.948720173002792
"Stromateus stellatus",0.00553620821601083,0.00324916831594269,10,0.586894168204517
"Strongylura marina",0.0309234583816776,0.0450589479796684,10,1.45711218400999
"Strongylura notata",0.00319596659645315,0.00353107037276139,19,1.10485208971838
"Strongylura timucu",0.0213174777821187,0.0183998307521279,9,0.863133572376083
"Strophidon dorsalis",0.0151158739569277,0.00925301452370994,27,0.612138904444174
"Stylaraea punctata",0.00140574739331005,0.00140496208531308,6,0.999441359094311
"Stylephorus chordatus",0.00397527269621284,0.00228842620011265,12,0.57566521217344
"Stylophora pistillata",0.0125239008504864,0.00789788706901249,33,0.630625167294081
"Sudis atrox",0.00230061349693252,0.000840065272247187,5,0.365148371670111
"Suezichthys gracilis",0.00634060621429802,0.00423808226321485,4,0.668403322959563
"Sufflamen fraenatum",0.0239037160744596,0.0226970076259416,31,0.949517955921202
"Sufflamen verres",0.00184119759124707,0.000969776116103984,5,0.526709420387163
"Suggrundus macracanthus",0.00108243581018189,0.00158595232680883,7,1.46516986216701
"Sunagocia otaitensis",0.00833080693385256,0.00478501381144924,8,0.574375789697532
"Syacium micrurum",0.0318704896746581,0.0314537055209839,11,0.986922568246397
"Syacium papillosum",0.0213075278271817,0.03054247474527,10,1.43341240677895
"Symbolophorus barnardi",0.0341022835340685,0.0351287018016386,13,1.03009822689864
"Symbolophorus californiensis",0.00674280505523873,0.00282088883263409,6,0.418355389118427
